Date;counter;BTC;BTC1;ETH;ETH1;BNB;BNB1;XRP;XRP1;SOL;SOL1;LUNA;LUNA1;DOT;DOT1;SPY;SPY1;IPO;IPO1;GLD;GLD1;DBTC;DETH;DBNB;DXRP;DSOL;DLUNA;DDOT;DSPY;DIPO;DGLD
2020-03-09;545;7923.64;0.522319563;201.99;0.175868284;16.57;0.907447974;0.21;0.085365854;0;0;0.21;0.162790698;0;0;274.23;1.001131717;27.54;0.96903589;157.81;1.259356795;-0.131421796;-0.170573535;-0.221606482;-0.143009898;0;-0.120440723;0;-0.078094469;-0.100587848;0.001650238
2020-03-10;546;7909.73;0.521402628;200.77;0.174806056;16.88;0.924424973;0.21;0.085365854;0;0;0.21;0.162790698;0;0;288.42;1.052935164;28.84;1.014778325;154.48;1.232782699;-0.001756141;-0.006035488;0.018400502;0.014599796;0;-0.010257049;0;0.051744891;0.047204029;-0.021101337
2020-03-11;547;7911.43;0.52151469;194.87;0.169669055;16.52;0.904709748;0.21;0.085365854;0;0;0.2;0.15503876;0;0;274.36;1.001606308;26.98;0.949331457;153.93;1.228393584;0.000215012;-0.029380849;-0.020788528;-0.019501967;0;-0.030683632;0;-0.048748448;-0.064493759;-0.003560351
2020-03-12;548;4970.79;0.32767022;112.35;0.097820693;9.6;0.525739321;0.14;0.056910569;0;0;0.16;0.124031008;0;0;248.11;0.905775409;24.06;0.846586911;147.79;1.1793951;-0.371695386;-0.423472215;-0.419046146;-0.328987583;0;-0.218714437;0;-0.095677159;-0.108228354;-0.039888263
2020-03-13;549;5563.71;0.366754998;133.2;0.115974332;10.83;0.593099671;0.16;0.06504065;0;0;0.16;0.124031008;0;0;269.32;0.983206776;25.53;0.898311049;143.28;1.143404357;0.119280672;0.185627283;0.128423925;0.141203853;0;0.033374007;0;0.0854863;0.061097343;-0.030516234
2020-03-16;550;5014.48;0.330550227;110.61;0.096305713;9.39;0.514238773;0.14;0.056910569;0;0;0.14;0.108527132;0;0;239.85;0.875620619;22.4;0.78817734;141.64;1.130316814;-0.098716027;-0.16963688;-0.133573284;-0.114771073;0;-0.149617009;0;-0.109423735;-0.122600896;-0.01144612
2020-03-17;551;5225.63;0.344469054;113.94;0.099205071;10.08;0.552026287;0.14;0.056910569;0;0;0.14;0.108527132;0;0;252.8;0.922897196;23.09;0.812456017;143.56;1.145638816;0.042107939;0.030169067;0.073633211;0.024535137;0;-0.016153891;0;0.053992065;0.030803571;0.013555486
2020-03-18;552;5238.44;0.345313478;114.84;0.099988681;10.12;0.554216867;0.14;0.056910569;0;0;0.13;0.100775194;0;0;240;0.876168224;21.62;0.760731879;140.7;1.122815418;0.002451204;0.0078945;0.004164064;-0.009853035;0;-0.073856499;0;-0.050632923;-0.06366388;-0.019921991
2020-03-19;553;6191.19;0.408117943;136.59;0.118925931;12.28;0.672508215;0.17;0.069105691;0;0;0.15;0.11627907;0;0;240.51;0.878030082;23.3;0.819845179;138.04;1.101588062;0.181877557;0.189404015;0.213506646;0.153298393;0;0.190505445;0;0.002124979;0.077705732;-0.018905501
2020-03-20;554;6198.78;0.408618269;132.74;0.11557382;11.88;0.65060241;0.16;0.06504065;0;0;0.14;0.108527132;0;0;228.8;0.835280374;23.41;0.823715693;140.11;1.118107094;0.0012252;-0.028234725;-0.032881501;-0.049497991;0;-0.053346916;0;-0.048688172;0.004721073;0.014995712
2020-03-23;555;6416.31;0.42295766;134.91;0.117463192;12.12;0.663745893;0.16;0.06504065;0;0;0.14;0.108527132;0;0;222.95;0.813923773;23.39;0.823011963;146.3;1.167504589;0.035093467;0.016381538;0.020364661;0.003512507;0;0.015284739;0;-0.025568208;-0.000854378;0.044179587
2020-03-24;556;6734.8;0.443952248;138.76;0.120815303;12.4;0.679079956;0.16;0.06504065;0;0;0.15;0.11627907;0;0;243.15;0.887667932;25.38;0.893033075;153.4;1.224164073;0.049637334;0.028536003;0.023395913;0.030720561;0;0.062198855;0;0.090603262;0.085079097;0.048530354
2020-03-25;557;6681.06;0.440409753;136.2;0.118586367;12.32;0.674698795;0.16;0.06504065;0;0;0.15;0.11627907;0;0;246.79;0.900956484;25.65;0.902533427;151.3;1.207405634;-0.007979553;-0.01848894;-0.006202616;-0.003833472;0;-0.032153665;0;0.014970179;0.010638338;-0.013689642
2020-03-26;558;6716.44;0.442741973;138.36;0.120467032;13.22;0.723986857;0.18;0.073170732;0;0;0.15;0.11627907;0;0;261.2;0.953563084;27.03;0.951090781;153.24;1.22288724;0.005295182;0.015901104;0.072483711;0.082817246;0;0.005677155;0;0.058389803;0.053801209;0.01282222
